id,name,mail_address_1,mail_address_2,city,state,country,zip,phone,fitter,retailer,longitude,latitude,created_at,updated_at,place_id,website,formatted_address,google_places_name,email,duplicate_domain,source_brand,source_url,added_to_ac,sent_email
2974,Birdwood Golf Course Pro Shop,410 Golf Course Dr,"Charlottesville, VA 22903",Charlottesville,VA,UNITED STATES,22903,434-293-4653 ,true,true,,,,,,http://www.birdwoodgolf.com/,"410 Golf Course Dr, Charlottesville, VA 22903, USA",Birdwood Golf Course,,,,,,
2975,Kalispel Golf and Country Club,2010 W Waikiki Rd,"Spokane, WA 99218-2712",Spokane,WA,UNITED STATES,99218-2712,509-466-9813 ,true,true,,,,,,http://www.kalispelgolf.com/,"2712, 2712, 2010 W Waikiki Rd, Spokane, WA 99218, USA",Kalispel Golf And Country Club & 1898 Public House,,,,,,
2976,Berkeley Hall Pro Shop,366 Good Hope Rd,"Bluffton, SC 29909-3107",Bluffton,SC,UNITED STATES,29909-3107,843-815-8444,true,true,,,,,,http://www.berkeleyhallclub.com/,"366 Good Hope Rd, Okatie, SC 29909, USA",Berkeley Hall Golf Club,,,,,,
2977,Midvale Country Club Pro Shop,2387 Baird Rd,"Penfield, NY 14526-2304",Penfield,NY,UNITED STATES,14526-2304,585-586-1030,true,true,,,,,,http://www.midvalecc.com/,"2387 Baird Rd, Penfield, NY 14526, USA",Midvale Pro Shop,,,,,,
2978,Colleton River Plantation Pro Shop,60 Colleton River Dr,"Bluffton, SC 29910-6314",Bluffton,SC,UNITED STATES,29910-6314,843-836-4410,true,true,,,,,,http://www.colletonriverclub.com/,"60 Colleton River Dr, Bluffton, SC 29910, USA",Colleton River Club,,,,,,
2979,Red Hill Country Club,8358 Red Hill Country Club Dr,"Rancho Cucamonga, CA 91730-1826",Rancho Cucamonga,CA,UNITED STATES,91730-1826,909-982-4559,true,true,,,,,,http://redhillcc.com/,"8358 Red Hill Country Club Dr, Rancho Cucamonga, CA 91730, USA",Red Hill Country Club,,,,,,
2980,Pine Hollow Golf Club,3300 E Garner Rd,"Clayton, NC 27520-5109",Clayton,NC,UNITED STATES,27520-5109,919-553-4554,true,true,,,,,,http://www.pinehollowgolf.com/,"3300 E Garner Rd, Clayton, NC 27520, USA",Pine Hollow Golf Club,,,,,,
2981,Yorba Linda Country Club,19400 Mountain View Ave,"Yorba Linda, CA 92886-5530",Yorba Linda,CA,UNITED STATES,92886-5530,714-779-2467,true,true,,,,,,http://www.yorbalindaclub.com/,"19400 Mountain View Ave, Yorba Linda, CA 92886, USA",Yorba Linda Country Club,,,,,,
2982,Westwood Country Club,800 Maple Ave E,"Vienna, VA 22180-3609",Vienna,VA,UNITED STATES,22180-3609,703-938-2593,true,true,,,,,,http://www.westwoodcc.com/,"800 Maple Ave E, Vienna, VA 22180, USA",Westwood Country Club,,,,,,
2983,CA Golf Center,1204 John Reed Ct,"City of Industry, CA 91745-2404",City of Industry,CA,UNITED STATES,91745-2404,626-340-4173,true,true,,,,,,https://cagolfcenter.com/,"1204 John Reed Ct, Industry, CA 91745, USA",CA Golf Center,,,,,,
2984,Wayne Hills Country Club Pro Shop,2250 Gannett Rd,"Lyons, NY 14489-9312",Lyons,NY,UNITED STATES,14489-9312,315-946-6944,true,true,,,,,,http://www.waynehillscc.com/,"2250 Gannett Rd, Lyons, NY 14489, USA",Wayne Hills Country Club,,,,,,
2985,Country Club of Charleston,1 Country Club Dr,"Charleston, SC 29412-2221",Charleston,SC,UNITED STATES,29412-2221,843-795-0422 ,true,true,,,,,,http://www.countryclubofcharleston.com/,"1 Country Club Dr, Charleston, SC 29412, USA",Country Club of Charleston,,,,,,
2986,The Federal Club Pro Shop,13450 Palmers Way,"Glen Allen, VA 23059-1578",Glen Allen,VA,UNITED STATES,23059-1578,804-798-4996 ,true,true,,,,,,http://www.thefederalclub.com/,"13450 Palmers Way, Glen Allen, VA 23059, USA",The Federal Club Golf Course,,,,,,
2987,Manor Country Club,14901 Carrolton Rd,"Rockville, MD 20853-1842",Rockville,MD,UNITED STATES,20853-1842,301-929-1131 ,true,true,,,,,,http://www.manorcc.org/,"14901 Carrolton Rd, Rockville, MD 20853, USA",Manor Country Club,,,,,,
2989,Bulls Bay Golf Club Pro Shop,995 Bulls Bay Blvd,"Awendaw, SC 29429-6191",Awendaw,SC,UNITED STATES,29429-6191,843-881-2223 X15,true,true,,,,,,http://www.bullsbaygolf.com/,"995 Bulls Bay Blvd, Awendaw, SC 29429, USA",Bulls Bay Golf Club,,,,,,
2990,Rio Hondo Golf Club Pro Shop,10627 Old River School Rd,"Downey, CA 90241-2062",Downey,CA,UNITED STATES,90241-2062,562-927-2329,true,true,,,,,,http://riohondogc.com/,"10627 Old River School Rd, Downey, CA 90241, USA",Rio Hondo Golf Club,,,,,,
2991,Newport Beach Country Club,1 Clubhouse Dr,"Newport Beach, CA 92660-7107",Newport Beach,CA,UNITED STATES,92660-7107,949-644-9680,true,true,,,,,,http://www.newportbeachcc.com/,"One Clubhouse Dr, Newport Beach, CA 92660, USA",Newport Beach Country Club,,,,,,
2992,Jacksonville Golf and Country Club,3985 Hunt Club Rd,"Jacksonville, FL 32224-8416",Jacksonville,FL,UNITED STATES,32224-8416,904-223-6910,true,true,,,,,,http://www.jaxgcc.com/,"3985 Hunt Club Rd N, Jacksonville, FL 32224, USA",Jacksonville Golf & Country Club,,,,,,
2993,Desert Aire Golf Course,504 Clubhouse Way Sw,"Mattawa, WA 99349-1913",Mattawa,WA,UNITED STATES,99349-1913,509-932-4839 ,true,true,,,,,,https://www.daoa.org/,"504 Clubhouse Way, Mattawa, WA 99349, USA",Desert Aire Golf Club,,,,,,
2994,St Johns County Golf Course,4900 Cypress Links Blvd,"Elkton, FL 32033-2064",Elkton,FL,UNITED STATES,32033-2064,904-825-4900,true,true,,,,,,http://www.sjgc.com/,"4900 Cypress Links Blvd, Elkton, FL 32033, USA",St. Johns Golf Club,,,,,,
2995,Ledgerock Pro Shop,1 Greenbriar Dr,"Mohnton, PA 19540-9307",Mohnton,PA,UNITED STATES,19540-9307,610-777-9705,true,true,,,,,,http://ledgerockgolf.com/,"1 Greenbriar Dr, Mohnton, PA 19540, USA",LedgeRock Golf Club,,,,,,
2996,Queenstown Harbor Golf Links,310 Links Ln,"Queenstown, MD 21658-1299",Queenstown,MD,UNITED STATES,21658-1299,410-827-6611,true,true,,,,,,http://www.qhgolf.com/,"310 Links Ln, Queenstown, MD 21658, USA",Queenstown Harbor Golf,,,,,,
2997,Apple Tree Golf Course,8804 Occidental Rd,"Yakima, WA 98903-9637",Yakima,WA,UNITED STATES,98903-9637,509-966-5877,true,true,,,,,,http://www.appletreeresort.com/,"9637, 8804 Occidental Rd, Yakima, WA 98903, USA",Apple Tree Golf Course,,,,,,
2998,Bend Golf and Country Club,61045 Country Club Dr,"Bend, OR 97702-3008",Bend,OR,UNITED STATES,97702-3008,541-382-7437,true,true,,,,,,http://bendgolfclub.com/,"61045 Country Club Dr, Bend, OR 97702, USA",Bend Golf & Country Club,,,,,,
2999,Awbrey Glen Golf Club Inc,2500 Nw Awbrey Glen Dr,"Bend, OR 97703-8672",Bend,OR,UNITED STATES,97703-8672,541-388-8526,true,true,,,,,,http://www.awbreyglen.com/,"2500 Awbrey Glen Dr, Bend, OR 97701, USA",Awbrey Glen Golf Club,,,,,,
3000,Auburn Valley Golf Club Pro Shop,8800 Auburn Valley Rd,"Auburn, CA 95602-9256",Auburn,CA,UNITED STATES,95602-9256,530-269-1837 ,true,true,,,,,,https://www.auburnvalleygc.com/,"9256, 8800 Auburn Valley Rd, Auburn, CA 95602, USA",Auburn Valley Golf Club,,,,,,
3001,Black Butte Ranch Golf Course,13020 Hawks Beard,"Sisters, OR 97759",Sisters,OR,UNITED STATES,97759,541-595-1294,true,true,,,,,,http://www.blackbutteranch.com/,"13020 Hawks Beard, Sisters, OR 97759, USA",Black Butte Ranch - Big Meadow Golf Course,,,,,,
3002,Elkhorn Golf Club Pro Shop,1050 Elkhorn Dr,"Stockton, CA 95209-4325",Stockton,CA,UNITED STATES,95209-4325,209-474-3900 ,true,true,,,,,,http://www.elkhorngc.com/,"1050 Elkhorn Dr, Stockton, CA 95209, USA",Elkhorn Golf Club,,,,,,
3003,Cypress Point Country Club,5340 Club Head Rd,"Virginia Beach, VA 23455-6808",Virginia Beach,VA,UNITED STATES,23455-6808,757-490-6300,true,true,,,,,,http://www.cypresspointcc.com/,"6808, 5340 Club Head Rd, Virginia Beach, VA 23455, USA",Cypress Point Country Club,,,,,,
3004,Lookaway Golf Club,4219 Upper Mountain Rd,"Buckingham, PA 18912",Buckingham,PA,UNITED STATES,18912,215-794-0531,true,true,,,,,,http://www.lookawaygc.com/,"4219 Upper Mountain Rd, Buckingham, PA 18912, USA",Lookaway Golf Club,,,,,,
3005,Riverton Country Club,1416 Highland Ave,"Cinnaminson, NJ 08077-2728",Cinnaminson,NJ,UNITED STATES,08077-2728,856-829-1919 ,true,true,,,,,,http://rivertoncc.com/,"1416 Highland Ave, Cinnaminson, NJ 08077, USA",The Riverton Country Club,,,,,,
3006,Rehoboth Beach Country Club,184 E Side Dr,"Rehoboth Beach, DE 19971-1300",Rehoboth Beach,DE,UNITED STATES,19971-1300,302-227-3811 ,true,true,,,,,,http://www.rehobothbeachcc.com/,"221 West Side Dr, Rehoboth Beach, DE 19971, USA",Rehoboth Beach Country Club,,,,,,
3007,Heritage Oaks Golf and Country Club,4800 Chase Oaks Dr,"Sarasota, FL 34241-9159",Sarasota,FL,UNITED STATES,34241-9159,941-926-7600,true,true,,,,,,http://www.heritageoaksgcc.com/,"4800 Chase Oaks Dr, Sarasota, FL 34241, USA",Heritage Oaks Golf & Country Club,,,,,,
3008,Rossmoor Golf Club,1010 Stanley Dollar Dr,"Walnut Creek, CA 94595-2913",Walnut Creek,CA,UNITED STATES,94595-2913,925-933-2607 ,true,true,,,,,,http://rossmoorgolf.com/,"1010 Stanley Dollar Dr, Walnut Creek, CA 94595, USA",Rossmoor Golf Clubs,,,,,,
3009,Centennial Golf Club Pro Shop,1900 N Phoenix Rd,"Medford, OR 97504-9340",Medford,OR,UNITED STATES,97504-9340,541-773-4653,true,true,,,,,,http://www.centennialgolfclub.com/,"1900 N Phoenix Rd, Medford, OR 97504, USA",Centennial Golf Club,,,,,,
3010,Venice Golf and Cntry Club Pro Shop,250 Venice Golf Club Dr,"Venice, FL 34292-3146",Venice,FL,UNITED STATES,34292-3146,941-492-9600,true,true,,,,,,http://www.venicegolfandcc.com/,"250 Venice Golf Club Dr, Venice, FL 34292, USA",The Venice Golf and Country Club,,,,,,
3011,Battleground Country Club,1 Covenhoven Rd,"Manalapan, NJ 07726-7952",Manalapan,NJ,UNITED STATES,07726-7952,732-462-7575 ,true,true,,,,,,http://www.battlegroundcc.com/,"40 Millhurst Rd, Manalapan Township, NJ 07726, USA",Battleground Country Club,,,,,,
3012,Glenwood Country Club Pro Shop,Rt 9 and Fairway Ln,"Old Bridge, NJ 08857",Old Bridge,NJ,UNITED STATES,08857,732-607-2582,true,true,,,,,,http://www.njgolfclub.com/,"1655 U.S. 9, Old Bridge, NJ 08857, USA",Glenwood Country Club,,,,,,
3013,Green River Golf Course Pro Shop,29630 Green River Rd Se,"Auburn, WA 98092-2501",Auburn,WA,UNITED STATES,98092-2501,253-931-3033 FINANCE,true,true,,,,,,http://www.playgreenriver.com/,"5215 Green River Rd, Corona, CA 92880, USA",Green River Golf Club,,,,,,
3014,The Golf Club at Newcastle,15500 6 Penny Ln,"Newcastle, WA 98059-3086",Newcastle,WA,UNITED STATES,98059-3086,425-793-5566 ,true,true,,,,,,http://www.newcastlegolf.com/,"15500 Six Penny Ln, Newcastle, WA 98059, USA",The Golf Club At Newcastle,,,,,,
3015,Trump National Golf Club Colts Neck,1 Trump National Blvd,"Colts Neck, NJ 07722-2032",Colts Neck,NJ,UNITED STATES,07722-2032,732-625-9244 ,true,true,,,,,,http://www.trumpcoltsneck.com/,"Trump National Blvd, Colts Neck, NJ 07722, USA",Trump National Golf Club,,,,,,
3016,California Golf Club,844 W Orange Ave,"South San Francisco, CA 94080-3125",South San Francisco,CA,UNITED STATES,94080-3125,650-589-0144,true,true,,,,,,http://calclub.org/,"844 W Orange Ave, South San Francisco, CA 94080, USA",California Golf Club of San Francisco,,,,,,
3017,Meriwether National Golf Club,5200 Sw Rood Bridge Rd,"Hillsboro, OR 97123-9120",Hillsboro,OR,UNITED STATES,97123-9120,503-648-4143 ,true,true,,,,,,http://www.meriwethergolfclub.com/,"5200 SW Rood Bridge Rd, Hillsboro, OR 97123, USA",Meriwether National Golf Club,,,,,,
3018,Fountaingrove Golf Club Pro Shop,1515 Fountaingrove Pkwy,"Santa Rosa, CA 95403-1778",Santa Rosa,CA,UNITED STATES,95403-1778,707-521-3214,true,true,,,,,,http://www.thefountaingrove.club/,"1525 Fountaingrove Pkwy, Santa Rosa, CA 95403, USA",The Fountaingrove Club,,,,,,
3019,Metropolis Country Club Pro Shop,289 Dobbs Ferry Rd,"White Plains, NY 10607-1902",White Plains,NY,UNITED STATES,10607-1902,914-949-0491,true,true,,,,,,http://www.metropoliscc.org/,"289 Dobbs Ferry Rd, White Plains, NY 10607, USA",Metropolis Country Club,,,,,,
3020,Lake Success Golf Club,318 Lakeville Rd,"Great Neck, NY 11020-1638",Great Neck,NY,UNITED STATES,11020-1638,516-482-4012,true,true,,,,,,http://vclsgolf.com/,"318 Lakeville Rd, Lake Success, NY 11020, USA",Village Club of Lake Success,,,,,,
3021,Port Chester Ny Golf Center,421 Boston Post Rd,"Port Chester, NY 10573-4750",Port Chester,NY,UNITED STATES,10573-4750,914-937-1111,true,true,,,,,,http://www.nygolfcenter.com/,"421 Boston Post Rd, Port Chester, NY 10573, USA",New York Golf Center,,,,,,
3022,The Sanctuary Golf Club Inc,2801 Wulfert Rd,"Sanibel, FL 33957-2215",Sanibel,FL,UNITED STATES,33957-2215,239-472-6223,true,true,,,,,,https://www.sanctuarygc.net/,"2801 Wulfert Rd, Sanibel, FL 33957, USA",The Sanctuary Golf Club,,,,,,
3023,Brian Kruhlaks Pro Shop,4 Clubhouse Cir,"Bellingham, WA 98229-2735",Bellingham,WA,UNITED STATES,98229-2735,360-734-6435 ,true,true,,,,,,http://www.suddenvalleygolfcourse.com/,"4 Clubhouse Cir, Bellingham, WA 98229, USA",Sudden Valley Golf Course,,,,,,
3024,La Playa Golf Club Pro Shop,333 Palm River Blvd,"Naples, FL 34110-3101",Naples,FL,UNITED STATES,34110-3101,239-254-5001,true,true,,,,,,http://www.laplayagolfclub.com/?utm_source=gmb-hotel&utm_medium=organic&utm_campaign=gmb,"333 Palm River Blvd, Naples, FL 34110, USA",LaPlaya Golf Club,,,,,,
3025,Quail Creek Country Club,13300 Valewood Dr,"Naples, FL 34119-8505",Naples,FL,UNITED STATES,34119-8505,239-597-2900,true,true,,,,,,http://www.quailcreekcc.com/,"13300 Valewood Dr, Naples, FL 34119, USA",Quail Creek Country Club,,,,,,
3026,The Country Club of Naples Pro Shop,185 Burning Tree Dr,"Naples, FL 34105-6308",Naples,FL,UNITED STATES,34105-6308,239-261-1267,true,true,,,,,,http://www.ccnaples.net/,"185 Burning Tree Dr, Naples, FL 34105, USA",Country Club of Naples,,,,,,
3027,Wyndemere Country Club,700 Wyndemere Way,"Naples, FL 34105-7119",Naples,FL,UNITED STATES,34105-7119,239-263-1661 ,true,true,,,,,,http://www.wyndemere.com/,"700 Wyndemere Way, Naples, FL 34105, USA",Wyndemere Country Club,,,,,,
3028,Eagle Creek Golf and Tennis,11 Cypress View Dr,"Naples, FL 34113-8014",Naples,FL,UNITED STATES,34113-8014,239-774-2202,true,true,,,,,,http://www.eaglecreekgcc.com/,"11 Cypress View Dr, Naples, FL 34113, USA",Eagle Creek Golf & Country Club,,,,,,
3029,Country Club of Greenfield,244 Country Club Rd,"Greenfield, MA 01301-9732",Greenfield,MA,UNITED STATES,01301-9732,413-773-7530,true,true,,,,,,http://countryclubofgreenfield.net/,"244 Country Club Rd, Greenfield, MA 01301, USA",Country Club of Greenfield,,,,,,
3030,Crumpin Fox Club Inc,Parmenter Road,"Bernardston, MA 01337",Bernardston,MA,UNITED STATES,01337,800-943-1901,true,true,,,,,,http://golfthefox.com/crumpin-fox/about/directions/,"87 Parmenter Rd, Bernardston, MA 01337, USA",Crumpin-Fox Club,,,,,,
3031,Juniper Hill Golf Course,202 Brigham St,"Northborough, MA 01532-2324",Northborough,MA,UNITED STATES,01532-2324,508-393-2444,true,true,,,,,,http://www.juniperhillgc.com/,"202 Brigham St, Northborough, MA 01532, USA",Juniper Hill Golf Course,,,,,,
3032,Laconia Country Club Pro Shop,607 Elm St,"Laconia, NH 03246-2353",Laconia,NH,UNITED STATES,03246-2353,603-524-1273 ,true,true,,,,,,http://www.laconiacountryclub.com/,"607 Elm St, Laconia, NH 03246, USA",Laconia Country Club,,,,,,
3033,Nashawtuc Country Club,1861 Sudbury Rd,"Concord, MA 01742-5813",Concord,MA,UNITED STATES,01742-5813,978-369-3457,true,true,,,,,,http://nashawtuc.com/,"1861 Sudbury Rd, Concord, MA 01742, USA",Nashawtuc Country Club,,,,,,
3034,Walpole Country Club,233 Baker St,"Walpole, MA 02081-4145",Walpole,MA,UNITED STATES,02081-4145,508-668-7184,true,true,,,,,,http://www.walpolecc.com/,"233 Baker St, Walpole, MA 02081, USA",Walpole Country Club,,,,,,
3035,Indian Ridge Country Club,73 Lovejoy Rd,"Andover, MA 01810-4545",Andover,MA,UNITED STATES,01810-4545,978-475-5233 EXT 32,true,true,,,,,,http://www.indianridgecountryclub.us/,"73 Lovejoy Rd, Andover, MA 01810, USA",Indian Ridge Country Club,,,,,,
3036,Bass Rocks Golf Club,34 Beach Rd,"Gloucester, MA 01930-3260",Gloucester,MA,UNITED STATES,01930-3260,978-283-1866 ,true,true,,,,,,http://www.bassrocksgolfclub.org/,"34 Beach Rd, Gloucester, MA 01930, USA",Bass Rocks Golf Club,,,,,,
3037,Purpoodock Club,300 Spurwink Ave,"Cape Elizabeth, ME 04107-9614",Cape Elizabeth,ME,UNITED STATES,04107-9614,207-799-2273 ,true,true,,,,,,http://www.purpoodock.com/,"300 Spurwink Ave, Cape Elizabeth, ME 04107, USA",Purpoodock Club,,,,,,
3038,Mid South Club,610 Palmer Dr,"Southern Pines, NC 28387-2983",Southern Pines,NC,UNITED STATES,28387-2983,910-692-5884 ,true,true,,,,,,https://midsouthclub.com/,"1 Palmer Dr, Southern Pines, NC 28387, USA",Mid South Club,,,,,,
3040,Bay Creek Golf Club Pro Shop,1 Clubhouse Way,"Cape Charles, VA 23310-2399",Cape Charles,VA,UNITED STATES,23310-2399,757-331-9000,true,true,,,,,,http://www.baycreek.net/,"1 Clubhouse Way, Cape Charles, VA 23310, USA",Bay Creek Resort & Club: Golf Course,,,,,,
3041,Windsor Golf Club,1340 19th Hole Dr,"Windsor, CA 95492-6829",Windsor,CA,UNITED STATES,95492-6829,707-838-7888,true,true,,,,,,http://windsorgolf.com/,"1340 19th Hole Dr, Windsor, CA 95492, USA",Windsor Golf Club,,,,,,
3042,Mariah Hills Golf Course,1800 Matt Down Ln,"Dodge City, KS 67801-6545",Dodge City,KS,UNITED STATES,67801-6545,620-225-8182,true,true,,,,,,http://www.mariahhillsgolf.com/,"1800 Matt Down Rd, Dodge City, KS 67801, USA",Mariah Hills Golf Course,,,,,,
3043,Quivira Lake and Country Club,100 Crescent Blvd,"Lake Quivira, KS 66217-8420",Lake Quivira,KS,UNITED STATES,66217-8420,913-631-7577,true,true,,,,,,http://www.lakequivira.org/,"100 Crescent Blvd, Lake Quivira, KS 66217, USA",Lake Quivira Country Club,,,,,,
3044,The National Golf Club Pro Shop,6325 Lewis Dr Ste 112,"Parkville, MO 64152-4505",Parkville,MO,UNITED STATES,64152-4505,816-741-0634,true,true,,,,,,https://www.nationalgolf.com.au/,"The Cups Dr., Cape Schanck VIC 3939, Australia",The National Golf Club,,,,,,
3045,Hallbrook Country Club,11200 Overbrook Rd,"Shawnee Mission, KS 66211-2957",Shawnee Mission,KS,UNITED STATES,66211-2957,913-345-1011,true,true,,,,,,http://www.hallbrookcc.org/,"11200 Overbrook Rd, Leawood, KS 66211, USA",Hallbrook Country Club,,,,,,
3046,Crestwood Country Club,304 W Crestview Ave,"Pittsburg, KS 66762-6288",Pittsburg,KS,UNITED STATES,66762-6288,620-231-6530,true,true,,,,,,http://www.countryclubatcrestwood.com/,"304 W Crestview Ave, Pittsburg, KS 66762, USA",Crestwood Country Club,,,,,,
3047,Stillwater Country Club,5215 W Country Club Dr,"Stillwater, OK 74074-1426",Stillwater,OK,UNITED STATES,74074-1426,405-372-8987 ,true,true,,,,,,http://www.thestillwatercountryclub.com/,"5215 W Country Club Dr, Stillwater, OK 74074, USA",Stillwater Country Club,,,,,,
3048,Waveland Golf Course,4908 University Ave,"Des Moines, IA 50311-3306",Des Moines,IA,UNITED STATES,50311-3306,515-248-6302 ,true,true,,,,,,http://www.golfwaveland.com/,"4908 University Ave, Des Moines, IA 50311, USA",Waveland Golf Course,,,,,,
3049,Rangeline Golf Center,2001 N Range Line Rd,"Joplin, MO 64801-8250",Joplin,MO,UNITED STATES,64801-8250,417-624-0400 ,true,true,,,,,,http://www.4stategolf.com/,"2001 N Rangeline Rd, Joplin, MO 64801, USA",Rangeline Golf Center,,,,,,
3051,Pryor Golf Course,724 E 530,"Pryor, OK 74361-2863",Pryor,OK,UNITED STATES,74361-2863,918-824-2442 ,true,true,,,,,,http://www.pryorcreekgolf.org/,"724 E 530, Pryor, OK 74361, USA",Pryor Creek Golf Course and A & B Golf Shop,,,,,,
3052,Forest Ridge Golf Club,7501 E Kenosha St,"Broken Arrow, OK 74014-7302",Broken Arrow,OK,UNITED STATES,74014-7302,918-357-2443,true,true,,,,,,http://www.forestridge.com/,"7501 E Kenosha St, Broken Arrow, OK 74014, USA",Forest Ridge Golf Club,,,,,,
3053,Brookings Country Club,46877 Amen Cor,"Brookings, SD 57006-7231",Brookings,SD,UNITED STATES,57006-7231,605-693-3540,true,true,,,,,,http://brookingscc.com/,"2180 Clubhouse Dr, Brookings, SD 57006, USA",Brookings Country Club,,,,,,
3054,Heritage Eagle Bend Golf Club,23155 E Heritage Pkwy,"Aurora, CO 80016-7100",Aurora,CO,UNITED STATES,80016-7100,303-400-6700 ,true,true,,,,,,http://www.heritageeaglebend.com/,"23155 E Heritage Pkwy, Aurora, CO 80016, USA",Heritage Eagle Bend Golf Club,,,,,,
3055,Honey Creek Golf Club,15276 Highway K,"Aurora, MO 65605-6902",Aurora,MO,UNITED STATES,65605-6902,417-678-3353,true,true,,,,,,https://www.honeycreekgolfclub.com/,"15276 State Hwy K, Aurora, MO 65605, USA",Honey Creek Golf Club,,,,,,
3056,Lone Tree Golf Course,9808 Sunningdale Blvd,"Littleton, CO 80124-3124",Littleton,CO,UNITED STATES,80124-3124,303-799-9940,true,true,,,,,,https://www.ssprd.org/Lone-Tree-Golf-Club-Hotel,"9808 Sunningdale Blvd, Lone Tree, CO 80124, USA",Lone Tree Golf Club & Hotel,,,,,,
3057,Red Hawk Ridge Golf Course,2156 Red Hawk Ridge Dr,"Castle Rock, CO 80109-3524",Castle Rock,CO,UNITED STATES,80109-3524,720-733-3505 ,true,true,,,,,,http://www.redhawkridge.com/,"2156 Red Hawk Ridge Dr, Castle Rock, CO 80109, USA",Red Hawk Ridge Golf Course,,,,,,
3058,Valley Hi Golf Course,610 S Chelton Rd,"Colorado Springs, CO 80910-2310",Colorado Springs,CO,UNITED STATES,80910-2310,719-385-6967 ,true,true,,,,,,https://coloradosprings.gov/golf/page/valley-hi-golf-course,"610 Chelton Rd, Colorado Springs, CO 80910, USA",Valley Hi Golf Course,,,,,,
3059,Lake Valley Golf & Country Club,Cc Blair Dr,"Camdenton, MO 65020",Camdenton,MO,UNITED STATES,65020,573-346-7218 ,true,true,,,,,,http://www.lakevalleygolf.com/,"C.C., 367 Blair Ave, Camdenton, MO 65020, USA",Lake Valley Golf Club,,,,,,
3060,Al Gustin Golf Course,18 Stadium Blvd,"Columbia, MO 65211",Columbia,MO,UNITED STATES,65211,573-882-6019,true,true,,,,,,http://www.gustingolfcourse.com/,"18 Stadium Blvd, Columbia, MO 65203, USA",A.L. Gustin Golf Course,,,,,,
